"MSSubClass.120","MSSubClass.20","MSSubClass.50","MSSubClass.60","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Alley.None","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","LandSlope.Gtl","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.None","GarageYrBlt.None","GarageFinish.Fin","GarageFinish.None","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.None","GarageQual.TA","GarageCond.None","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","OpenPorchSF","Fence.MnPrv","Fence.None","MoSold","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice","num_none","garage_exist.FALSE","garage_exist.TRUE","masVnrArea_exist.FALSE","masVnrArea_exist.TRUE","cluster.2","cluster.3","cluster.4","cluster.5","cluster_dist","LotArea_log","GrLivArea_log"
0,0,0,0,0,1,76,7630,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,9,1996,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,360,360,0,1,0,0,1,0,1,1032,780,1812,0,0,2,0,4,0,1,0,8,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,672,0,1,0,1,1,0,344,0,1,0,5,0,0,0,0,1,0,1,0,1,0,11.8493977015914,4,0,1,1,0,0,1,0,0,1.12333935160366,8.9398431242785,7.50218648660292
0,1,0,0,1,0,70,8400,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,109,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,712,1,761,1473,1,0,0,0,1,0,1,1484,0,1484,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,606,0,1,0,1,0,1,0,35,0,1,5,0,0,0,0,1,0,1,0,1,0,12.2690474446916,5,0,1,0,1,0,0,1,0,0.589614433483618,9.03598698483141,7.30249642372733
0,0,0,0,0,1,70,5600,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,5,1950,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,372,720,1092,0,0,2,0,3,0,0,0,7,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,7,0,0,0,0,1,0,1,0,1,0,10.9150884642146,15,1,0,1,0,1,0,0,0,1.14777314538281,8.63052187672324,6.99576615630485
0,1,0,0,1,0,-1,115149,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2002,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,351,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1219,1,424,1643,0,0,1,0,1,0,1,1824,0,1824,1,0,2,0,2,0,1,0,5,1,2,0,0,1,1,0,0,0,0,0,0,0,1,2,739,0,1,0,1,0,1,380,48,0,1,6,0,1,0,0,0,0,1,0,1,0,12.618182296357,4,0,1,0,1,0,0,0,0,6.25730539068559,11.6539822208863,7.50878717063428
1,0,0,0,1,0,48,6240,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,8,5,2006,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,176,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,863,1,461,1324,1,0,0,0,1,0,1,1324,0,1324,1,0,2,0,2,0,1,0,6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,550,0,1,0,1,0,1,192,38,0,1,12,0,0,0,1,0,0,1,0,1,0,12.4450895460007,4,0,1,0,1,0,0,1,0,0.803282966293786,8.73873546136347,7.18841273649695
0,0,0,1,1,0,65,9018,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,728,728,1,0,0,0,1,0,1,728,728,1456,0,0,2,1,3,0,1,0,8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,400,0,1,0,1,0,1,100,24,0,1,7,0,1,0,0,0,1,0,0,0,1,12.0981533033107,5,0,1,1,0,0,0,1,0,0.600330237497247,9.10697785898103,7.28344822875663
0,1,0,0,1,0,-1,7162,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,7,1966,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,41,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,876,876,0,0,1,0,1,0,1,904,0,904,0,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,408,0,1,0,1,0,1,0,0,1,0,12,0,0,1,0,0,0,1,1,0,0,11.6073261403917,4,0,1,0,1,1,0,0,0,0.933764288988956,8.87654455055838,6.80682936039218
0,0,0,0,1,0,56,4130,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,6,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,270,270,0,1,0,0,1,0,1,729,0,729,0,0,1,0,2,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,7,0,0,1,0,0,0,1,0,1,0,10.8589989975636,11,1,0,1,0,1,0,0,0,1.45050544977527,8.32603268595508,6.59167373200866
0,0,1,0,0,0,66,8712,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,7,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,859,859,0,1,0,0,1,0,1,859,319,1178,0,0,1,0,2,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,384,0,1,0,1,1,0,68,0,0,1,1,0,0,0,0,1,0,1,1,0,0,11.5403071417114,5,0,1,1,0,1,0,0,0,0.732025886488022,9.0724566646128,7.07157336421153
1,0,0,0,1,0,40,4671,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,1989,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,767,1,461,1228,0,1,0,0,1,0,1,1228,0,1228,1,0,2,0,2,0,1,0,5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,472,0,1,0,1,0,1,168,120,0,1,10,0,0,1,0,0,0,1,0,1,0,12.1495022940418,5,0,1,1,0,0,0,1,0,0.725831396369514,8.44912846050211,7.11314210870709
0,0,0,0,1,0,60,9873,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1970,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,160,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,789,1,171,960,0,0,1,1,0,0,1,960,0,960,1,0,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,576,0,1,0,1,0,1,0,288,0,1,5,1,0,0,0,0,0,1,0,1,0,11.7675676833438,5,0,1,0,1,0,0,1,0,1.08035584389048,9.19755903761145,6.86693328446188
0,0,0,1,1,0,-1,13517,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,8,2005,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,289,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,533,1,192,725,1,0,0,0,1,0,1,725,754,1479,0,0,2,1,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,475,0,1,0,1,0,1,0,44,0,1,3,0,0,0,0,1,0,1,0,1,0,11.7791285057449,5,0,1,0,1,0,0,1,0,1.44813043707262,9.51170343148383,7.2991214627108
0,1,0,0,1,0,78,10140,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,6,5,1974,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,174,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1064,1064,0,0,1,0,1,0,1,1350,0,1350,0,0,2,0,3,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,478,0,1,0,1,0,1,0,0,1,0,8,0,0,0,1,0,0,1,0,1,0,12.0137007528827,3,0,1,0,1,0,0,1,0,0.699994710662659,9.22424327714517,7.20785987143248
0,0,0,0,0,1,60,10800,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,7,8,1998,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,718,718,1,0,0,0,1,0,1,1576,978,2554,0,0,1,1,3,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,704,0,1,0,1,0,0,0,48,0,1,7,0,1,0,0,0,0,1,0,1,0,11.979799201207,5,0,1,1,0,0,1,0,0,1.27601413297724,9.28730141311231,7.84541603659248
0,1,0,0,1,0,80,10000,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5,6,2000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1084,1,92,1176,0,1,0,0,1,0,1,1178,0,1178,0,1,1,1,3,0,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,439,0,1,0,1,0,1,224,0,1,0,11,0,0,1,0,0,0,1,0,1,0,11.9640010843304,4,0,1,1,0,0,0,1,0,0.612312376969982,9.21034037197618,7.07157336421153
0,0,0,1,1,0,96,10542,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1994,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,651,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1173,1,138,1311,1,0,0,0,1,0,1,1325,1093,2418,1,0,2,1,3,0,1,0,9,1,1,0,0,1,1,0,0,0,0,0,0,1,0,3,983,0,1,0,1,0,1,250,154,0,1,8,0,0,1,0,0,0,1,0,1,0,12.7396377562657,4,0,1,0,1,0,0,0,1,1.45613368319477,9.26312255741515,7.79069603117474
0,1,0,0,1,0,69,9920,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1969,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,523,1,448,971,0,0,1,0,1,0,1,971,0,971,0,0,1,1,3,0,0,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,300,0,1,0,1,0,1,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,11.7636841833174,5,0,1,1,0,1,0,0,0,0.545848790428931,9.20230820027892,6.87832646829133
1,0,0,0,1,0,-1,6563,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,5,1985,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1148,1,594,1742,0,0,1,0,1,0,1,1742,0,1742,1,0,2,0,2,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,564,0,1,0,1,0,1,114,28,0,1,12,1,0,0,0,0,0,1,0,1,0,12.5245263766487,5,0,1,1,0,0,0,1,0,0.870948981528929,8.78920309447372,7.46278915741245
1,0,0,0,0,1,-1,4426,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,5,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,169,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,662,1,186,848,1,0,0,0,1,0,1,848,0,848,1,0,1,0,1,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,420,0,1,0,1,0,1,160,0,0,1,5,0,0,0,0,1,0,1,0,1,0,11.870599909242,5,0,1,0,1,1,0,0,0,1.3537870892763,8.39525152061099,6.7428806357919
0,1,0,0,1,0,70,8120,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4,7,1970,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,191,1,673,864,1,0,0,0,1,0,1,864,0,864,0,0,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,463,0,1,0,1,0,1,0,0,0,1,7,0,0,0,1,0,0,1,0,1,0,11.7320609948869,6,0,1,1,0,0,0,1,0,1.10024713227726,9.00208543315572,6.76157276880406
0,0,1,0,1,0,60,8172,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,6,1972,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,941,941,1,0,0,0,1,0,1,997,473,1470,0,0,2,0,4,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,548,0,1,0,1,0,1,0,0,0,1,5,0,0,1,0,0,0,1,0,1,0,11.8130300574206,6,0,1,1,0,0,0,1,0,0.410341058780121,9.00846895593751,7.29301767977278
0,1,0,0,1,0,86,13286,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9,5,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,340,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1234,1,464,1698,1,0,0,0,1,0,1,1698,0,1698,1,0,2,0,3,1,0,0,8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,768,0,1,0,1,0,1,327,64,0,1,2,0,0,0,1,0,0,1,0,1,0,12.6760762747759,4,0,1,0,1,0,1,0,0,1.49892037650861,9.49446612822519,7.43720636687129
0,1,0,0,1,0,60,6960,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4,6,1970,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,375,0,250,864,0,0,1,0,1,0,1,864,0,864,0,0,1,0,3,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,660,0,1,0,1,0,1,96,0,0,1,11,0,0,0,1,0,0,1,0,1,0,11.6994050319128,5,0,1,1,0,0,0,1,0,1.31362699421432,8.84793475332846,6.76157276880406
0,1,0,0,1,0,-1,21695,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,9,2007,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,260,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,808,1,72,880,1,0,0,0,1,0,1,1680,0,1680,1,0,2,0,3,0,1,0,5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,540,0,1,0,1,0,1,292,44,0,1,12,0,0,0,1,0,0,1,0,1,0,12.3104326608544,4,0,1,0,1,0,1,0,0,1.57387072071175,9.98483709823245,7.4265490723973
0,1,0,0,1,0,64,7314,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,82,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,724,1,508,1232,1,0,0,0,1,0,1,1232,0,1232,1,0,2,0,2,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,632,0,1,0,1,0,1,132,0,0,1,2,0,0,0,1,0,0,1,0,1,0,12.1781874420406,5,0,1,0,1,0,0,1,0,0.706408649568796,8.89754559870933,7.11639414409346
0,0,0,0,1,0,85,11475,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,5,1958,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,95,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1584,1584,0,0,1,0,1,0,1,1776,0,1776,1,0,2,0,4,0,0,1,9,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,888,0,1,0,1,0,1,0,25,0,1,7,0,0,0,1,0,0,0,1,0,0,11.6082356447746,5,0,1,0,1,0,1,0,0,1.23259661880149,9.34792603492875,7.48211892355212
0,0,0,0,0,1,52,6240,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,5,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,152,1,628,780,0,0,1,0,1,1,0,848,0,1208,0,0,1,0,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,539,0,1,0,1,0,1,0,23,0,1,1,0,0,0,1,0,0,1,0,1,0,11.5424842672118,5,0,1,1,0,0,0,1,0,0.604110745824659,8.73873546136347,7.09672137849476
1,0,0,0,1,0,39,5389,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1180,1,415,1595,1,0,0,0,1,0,1,1616,0,1616,1,0,2,0,2,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,2,608,0,1,0,1,0,1,237,152,0,1,3,0,0,0,0,1,0,1,0,1,0,12.3737034869141,5,0,1,1,0,0,0,1,0,0.857340371468903,8.5921151179335,7.38770923908104
0,0,0,0,1,0,73,9590,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,5,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,442,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,786,1,82,868,1,0,0,0,1,0,1,1146,0,1146,1,0,2,0,3,0,1,0,6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,438,0,1,0,1,0,1,160,22,0,1,5,0,1,0,0,0,0,1,0,1,0,12.1415341243926,4,0,1,0,1,0,0,1,0,2.24294674496306,9.16847616787748,7.04403289727469
0,0,0,1,1,0,75,11404,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1999,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,202,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,252,1,901,1153,1,0,0,0,1,0,1,1153,878,2031,0,0,2,1,3,0,1,0,8,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,541,0,1,0,1,0,1,192,84,0,1,7,0,0,1,0,0,0,1,0,1,0,12.3126823805884,4,0,1,0,1,0,1,0,0,0.76836316621994,9.34171945003256,7.61628356158038
0,1,0,0,1,0,80,10000,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5,6,1983,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,594,1,270,864,1,0,0,0,1,0,1,1144,0,1144,1,0,1,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,264,0,1,0,1,0,1,165,0,0,0,3,0,0,0,1,0,0,1,0,1,0,11.7860013850326,3,0,1,1,0,1,0,0,0,0.350539938252405,9.21034037197618,7.04228617193974
0,1,0,0,1,0,-1,8978,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,5,5,1968,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,948,948,0,0,1,0,1,0,1,948,0,948,0,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,300,0,1,0,1,0,1,147,0,0,1,5,0,1,0,0,0,0,1,0,0,0,11.5898865061064,6,0,1,1,0,1,0,0,0,0.533887338540742,9.10253241934188,6.85435450225502
0,0,0,0,0,1,60,10800,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,7,1970,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,390,1,490,880,0,0,0,1,0,0,1,880,888,1768,0,0,1,1,2,0,0,1,6,1,2,0,0,1,0,0,1,0,0,0,0,0,1,2,320,0,1,0,1,1,0,0,341,0,1,10,1,0,0,0,0,0,1,0,1,0,12.0015054797889,5,0,1,1,0,0,0,1,0,1.21194855696401,9.28730141311231,7.47760424319759
0,0,0,0,1,0,60,8544,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,4,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1040,0,1040,0,0,2,0,2,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,400,0,1,0,1,0,1,0,0,0,1,7,1,0,0,0,0,0,1,0,1,0,11.4457167152768,11,0,1,1,0,1,0,0,0,0.818655690352408,9.05298456119998,6.94697599213542
0,0,0,1,1,0,72,10463,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,8,5,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,893,893,1,0,0,0,1,0,1,901,900,1801,0,0,2,1,3,0,1,0,8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,800,0,1,0,1,0,1,0,116,0,1,6,1,0,0,0,0,0,1,0,1,0,12.3879774488278,5,0,1,1,0,0,1,0,0,1.13458599052789,9.25560050338105,7.49609734517596
0,0,0,0,1,0,60,10800,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,1988,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1200,1,0,1200,0,0,1,0,1,0,1,1200,0,1200,3,0,3,0,3,0,0,1,5,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,120,0,0,1,3,0,0,0,1,0,0,1,0,0,0,12.0951410848229,11,1,0,1,0,1,0,0,0,1.16761248443604,9.28730141311231,7.09007683577609
0,0,0,1,1,0,65,9313,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,864,864,1,0,0,0,1,0,1,864,864,1728,0,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,572,0,1,0,1,0,1,187,56,0,1,4,0,0,0,1,0,0,1,0,1,0,12.1547793511426,6,0,1,1,0,0,0,1,0,0.800738945652262,9.13916655252166,7.454719949364
0,0,0,0,0,1,60,9600,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,5,7,2002,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,264,264,1,0,0,0,1,0,1,768,664,1432,0,0,2,0,2,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,360,0,1,0,0,0,1,270,0,0,0,5,0,1,0,0,0,0,1,1,0,0,11.7905572015685,4,0,1,1,0,0,0,1,0,0.757261133455722,9.16951837745593,7.26682734752059
0,1,0,0,1,0,65,6768,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,6,8,1996,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,832,1,80,912,0,1,0,0,1,0,1,912,0,912,1,1,1,0,3,0,1,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,288,0,1,0,1,0,1,168,0,0,0,5,0,0,1,0,0,0,1,0,1,0,11.8635823365834,5,0,1,1,0,1,0,0,0,0.565141841515322,8.81996090128606,6.81563999007433
